label,path,prediction
vocals,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/vocals/9048fb6f-bc03-4e25-b8d4-3bc28c3b4e01.wav,speech
other_keys,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/other_keys/08c0dca0-b31e-4194-bc97-9a852db4a14a.wav,speech
other_keys,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/other_keys/d7288687-8b50-47d1-8760-69303aabfb83.wav,speech
wind,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/wind/94cf478e-df17-4447-8e0f-3867e18e3cfe.wav,speech
guitar,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/guitar/15dc99b7-cad3-4c88-ba3a-4150fb836f3d.wav,speech
bass,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/bass/e76abd51-62ba-4bfc-aead-d35bcb8950e5.wav,speech
bass,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/bass/bfd04371-73bf-4ad8-8b6a-bf4301150dff.wav,speech
percussion,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/percussion/8cb5d278-6cd4-4f9b-9785-e5ee37c908cf.wav,speech
percussion,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/percussion/e3157384-0ad6-400a-b5a4-f6175074f722.wav,speech
drums,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/drums/374ee37c-6382-42eb-b234-f36ef2facccd.wav,speech
vocals,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/vocals/34ae9b7f-8289-4fd9-8b11-dd4c36b90308.wav,speech
vocals,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/vocals/db234f26-4472-4bcd-90f9-8bdccab79e94.wav,speech
other_keys,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/other_keys/f23e341b-65a3-4aad-9ad2-7bc55d0fc6ab.wav,synthesizer
other_keys,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/other_keys/1744fbf0-fcfb-4cca-8935-b0e01544c7ea.wav,speech
other_keys,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/other_keys/7997e905-9d0f-4140-92f5-f820d52c868a.wav,speech
other_keys,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/other_keys/a773bbeb-ac18-44d7-92f2-5a4e95efe782.wav,speech
bass,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/bass/af3d6e0f-ba46-4f7a-83f4-9174335cf3af.wav,speech
bass,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/bass/1d2082c9-0b5b-4f73-ad6f-f69c71067dda.wav,speech
percussion,moisesdb/moisesdb_v0.1/664cc931-4e00-441e-9a78-e7a292515cea/percussion/965915fd-ca5b-4f91-8681-d6feb5ce15a5.wav,speech
bowed_strings,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/bowed_strings/1d6b7ee1-146b-4b85-8b41-fd3d3d6fc645.wav,keyboard (musical)
drums,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/drums/35436827-7f21-4d97-8d83-95b4e2ae64c1.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/drums/068ef577-37d1-402c-9377-0e5ba1c8d2b6.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/drums/e34eb0ef-d69b-4809-968b-1f2ee54491a8.wav,cymbal
drums,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/drums/b0337956-0586-481a-af63-7013b8218c67.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/drums/0cddc469-e8ef-4354-ba56-4c44aaffe5e0.wav,hi-hat
vocals,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/vocals/1292c8c8-63c6-46ba-af83-c175ec73d32a.wav,humming
vocals,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/vocals/4bbeda07-1438-479e-82ab-02f0c27096c3.wav,speech
other_keys,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/other_keys/c732bf72-c8d9-4812-a702-e6a1b535302d.wav,speech
guitar,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/guitar/0c782dee-787b-43b3-8454-ad3c5c66ec70.wav,acoustic guitar
guitar,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/guitar/85bd0ef5-5c60-400b-b87c-c024be96248f.wav,speech
guitar,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/guitar/715f0ed1-f53b-473c-901e-eb763937d074.wav,speech
bass,moisesdb/moisesdb_v0.1/ed90a89a-bf22-444d-af3d-d9ac3896ebd2/bass/4c531b05-1f3c-4306-b86a-f69a8c14d263.wav,guitar
drums,moisesdb/moisesdb_v0.1/606e3380-b062-4b74-88ac-b60d6f4d0a37/drums/d290c18b-60a3-4cc0-b0a6-8bda2f92abe9.wav,drum
vocals,moisesdb/moisesdb_v0.1/606e3380-b062-4b74-88ac-b60d6f4d0a37/vocals/a0612b95-ab17-429d-b757-976deba6a766.wav,voice
guitar,moisesdb/moisesdb_v0.1/606e3380-b062-4b74-88ac-b60d6f4d0a37/guitar/0c557463-80c1-4a7d-8575-c1348c92ea1a.wav,guitar
bass,moisesdb/moisesdb_v0.1/606e3380-b062-4b74-88ac-b60d6f4d0a37/bass/9e6ca688-30d0-4359-af61-f26617c032f5.wav,bass guitar
drums,moisesdb/moisesdb_v0.1/73efd911-79c3-4235-a4ae-45b41d6997b9/drums/52e42a20-ce2b-43a6-9ba3-dc6e91cb7087.wav,drum
drums,moisesdb/moisesdb_v0.1/73efd911-79c3-4235-a4ae-45b41d6997b9/drums/f71b674b-f223-4db6-a0e0-f5c788671911.wav,drum machine
drums,moisesdb/moisesdb_v0.1/73efd911-79c3-4235-a4ae-45b41d6997b9/drums/cb316c15-680c-47bf-a653-fc2a31381098.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/73efd911-79c3-4235-a4ae-45b41d6997b9/drums/6d45db24-090b-4ad7-a7e7-c50132599e06.wav,speech
vocals,moisesdb/moisesdb_v0.1/73efd911-79c3-4235-a4ae-45b41d6997b9/vocals/3f17020c-3f42-4024-b89e-58c5c6e774ec.wav,speech
vocals,moisesdb/moisesdb_v0.1/73efd911-79c3-4235-a4ae-45b41d6997b9/vocals/9fa8d99a-736d-4ec6-8a81-aed7ab95391f.wav,speech
guitar,moisesdb/moisesdb_v0.1/73efd911-79c3-4235-a4ae-45b41d6997b9/guitar/69c99369-f977-4f2f-8b7c-a0b28476d662.wav,guitar
bass,moisesdb/moisesdb_v0.1/73efd911-79c3-4235-a4ae-45b41d6997b9/bass/e0f6e735-b7e4-4ad5-8d68-09da516fb900.wav,guitar
piano,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/piano/ccb4dd72-6add-4d17-80d8-24e1e1e137f3.wav,speech
bowed_strings,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/bowed_strings/2f06b95c-87ea-4bd5-a398-76736b5c4e5b.wav,speech
drums,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/drums/76eb02ed-11e6-4adf-8dc2-7c4d1461a7bb.wav,speech
drums,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/drums/9eb2ac77-577c-473d-ba29-d125bcd9f271.wav,speech
vocals,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/vocals/66109004-9336-40a0-85ce-7c47fe148209.wav,speech
other_keys,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/other_keys/aa446c45-84c8-4b7e-9f05-57c1e77ef25b.wav,organ
other_keys,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/other_keys/67cd4619-21d8-4274-bd3c-449262368991.wav,brass instrument
guitar,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/guitar/10e0e302-a03b-41a8-b7e1-47576439a33b.wav,speech
guitar,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/guitar/0741ba39-00e1-4347-a3b9-806cfb193f20.wav,speech
guitar,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/guitar/7b87172c-311a-4adc-817e-08ca0cf8d417.wav,speech
guitar,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/guitar/96cde1c6-6d83-402b-baba-b1b57dc6f46a.wav,speech
guitar,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/guitar/3faa40e8-a84c-46c9-a7f5-55c7de30b9b2.wav,speech
guitar,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/guitar/4d6de58d-bbe1-4c62-8398-f68d22718636.wav,speech
guitar,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/guitar/729e8994-d5d7-40f1-b339-c666b81e54e4.wav,speech
bass,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/bass/df42daf4-4386-4fd9-87b8-8b516b6f244f.wav,synthesizer
bass,moisesdb/moisesdb_v0.1/93dda0e8-dd76-49e4-b08f-54a82387cdf6/bass/76aec4b7-0ded-4b96-b8a2-a5ce364f9c68.wav,speech
drums,moisesdb/moisesdb_v0.1/6de41c50-0c49-4528-b60b-75c45d3630f4/drums/0d469889-ae2f-475d-8376-2c97f1021f80.wav,drum machine
drums,moisesdb/moisesdb_v0.1/6de41c50-0c49-4528-b60b-75c45d3630f4/drums/a9afb60e-f5f6-41eb-9fc2-8171822df8a3.wav,drum
drums,moisesdb/moisesdb_v0.1/6de41c50-0c49-4528-b60b-75c45d3630f4/drums/3b039a30-3ba6-4378-8163-cdb1b7e83181.wav,drum
drums,moisesdb/moisesdb_v0.1/6de41c50-0c49-4528-b60b-75c45d3630f4/drums/26e75dec-3b3f-48bd-8772-0cf9ace0c6bb.wav,drum machine
vocals,moisesdb/moisesdb_v0.1/6de41c50-0c49-4528-b60b-75c45d3630f4/vocals/f4884bb1-50ad-4654-b037-dd613a766886.wav,speech
guitar,moisesdb/moisesdb_v0.1/6de41c50-0c49-4528-b60b-75c45d3630f4/guitar/f9abedb9-5638-46fe-b9c1-11b0627f8561.wav,speech
bass,moisesdb/moisesdb_v0.1/6de41c50-0c49-4528-b60b-75c45d3630f4/bass/8af02b8f-10c9-4046-9ec9-f66fa05ea6de.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/piano/1acc2125-461e-48c8-a1d2-639b3aa91eb3.wav,electric piano
bowed_strings,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/bowed_strings/15c734ce-ce31-4f84-b4a1-56d6921056f7.wav,speech
drums,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/drums/4fb5bda2-72e1-4fa0-8864-aadcf18db75e.wav,speech
drums,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/drums/601519b7-b63a-4c5a-b062-dd72fc89590d.wav,speech
drums,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/drums/77b6ec77-10c0-4b6d-9e20-eec3d36c0b92.wav,speech
drums,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/drums/e9936663-df25-420b-ab6d-c967dcaf6afd.wav,speech
drums,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/drums/4cb073f5-d335-46a6-8593-a47f064c019a.wav,speech
vocals,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/vocals/b16af461-d96f-4249-88f1-be1afe0406ae.wav,speech
vocals,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/vocals/d19689b7-831c-4446-b111-e629dfdde950.wav,speech
wind,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/wind/ab4934a9-60f7-4403-bdb4-e9cd4fe61299.wav,french horn
wind,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/wind/5761b2ac-ebae-40b3-9097-0ed27fceb0da.wav,speech
guitar,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/guitar/cb1b9297-6654-4a47-a351-98d88fa30675.wav,speech
guitar,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/guitar/0a756fc3-c214-4934-8f28-4a3fd423421f.wav,acoustic guitar
guitar,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/guitar/c1b5f4a2-6465-42c8-a04b-5a1930e0a10d.wav,speech
bass,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/bass/a2ffda76-0942-4710-ae39-b7eadafa23e3.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/3a047d1a-f56d-4bf4-9910-f4f77206e53d/percussion/2bc1bc70-118f-4f0e-b590-e9f90d8fa6b7.wav,tubular bells
drums,moisesdb/moisesdb_v0.1/334ed0e5-1761-4ee9-9d39-a555eb9b64a0/drums/dae35ea8-0e60-48ae-b71c-b31249cf8c3d.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/334ed0e5-1761-4ee9-9d39-a555eb9b64a0/drums/5f02d5eb-e089-46c5-9bac-01f4797a9b68.wav,drum
drums,moisesdb/moisesdb_v0.1/334ed0e5-1761-4ee9-9d39-a555eb9b64a0/drums/902ba0af-b7f6-4b1b-89fb-af9f136dea3e.wav,cymbal
drums,moisesdb/moisesdb_v0.1/334ed0e5-1761-4ee9-9d39-a555eb9b64a0/drums/bf76c84f-a930-499e-9cad-fb6e97818ccf.wav,drum machine
vocals,moisesdb/moisesdb_v0.1/334ed0e5-1761-4ee9-9d39-a555eb9b64a0/vocals/c628d920-b7b4-43f9-9a56-c6a8ab89a7ee.wav,singing
other_keys,moisesdb/moisesdb_v0.1/334ed0e5-1761-4ee9-9d39-a555eb9b64a0/other_keys/d375aa32-f89b-4bbe-a7bd-1736e20e3306.wav,synthesizer
guitar,moisesdb/moisesdb_v0.1/334ed0e5-1761-4ee9-9d39-a555eb9b64a0/guitar/0d2bc847-7424-4605-8c88-339026822d52.wav,guitar
bass,moisesdb/moisesdb_v0.1/334ed0e5-1761-4ee9-9d39-a555eb9b64a0/bass/d24b10a7-9911-4dcb-a74d-aef72d9ed396.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/334ed0e5-1761-4ee9-9d39-a555eb9b64a0/percussion/e2183acb-91c7-457e-97d0-132a49f51fd1.wav,tambourine
drums,moisesdb/moisesdb_v0.1/11845abc-8ca3-4fb2-bd84-521aeeff56f4/drums/0880ac7e-dfe1-482a-ad12-e46c44df52c3.wav,drum machine
drums,moisesdb/moisesdb_v0.1/11845abc-8ca3-4fb2-bd84-521aeeff56f4/drums/1a6fd9d5-c2a1-455c-bcd9-1c3dff12a528.wav,drum
drums,moisesdb/moisesdb_v0.1/11845abc-8ca3-4fb2-bd84-521aeeff56f4/drums/7c5216d8-ce5e-4eea-8a2e-af89cde4901a.wav,drum
drums,moisesdb/moisesdb_v0.1/11845abc-8ca3-4fb2-bd84-521aeeff56f4/drums/03f21d95-1c4d-41d5-b2be-e3e0b3174d6e.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/11845abc-8ca3-4fb2-bd84-521aeeff56f4/drums/d4b22d9b-3f2a-4ad6-b8d3-109f26190874.wav,drum
vocals,moisesdb/moisesdb_v0.1/11845abc-8ca3-4fb2-bd84-521aeeff56f4/vocals/c9c54570-bea1-47f7-9f87-b7fac40d4de5.wav,singing
other_keys,moisesdb/moisesdb_v0.1/11845abc-8ca3-4fb2-bd84-521aeeff56f4/other_keys/877905f3-241c-4ae0-b10c-dae8a50b510b.wav,speech
guitar,moisesdb/moisesdb_v0.1/11845abc-8ca3-4fb2-bd84-521aeeff56f4/guitar/7dc42afc-d9e0-43b2-98fb-ea6d57b0adb2.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/11845abc-8ca3-4fb2-bd84-521aeeff56f4/bass/b91fadcf-9876-47dd-9111-1e3efcd0fcd0.wav,speech
piano,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/piano/6c7fd10a-b6a9-4518-871e-f19ae0964cc7.wav,keyboard (musical)
drums,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/drums/5e9c42bb-8c3d-4420-ae06-6376ec577837.wav,speech
drums,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/drums/468400d3-9f78-4072-bc73-de0bc9b77e6e.wav,speech
drums,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/drums/5a9d7e28-8dbf-4446-a038-801e7eb35a75.wav,speech
drums,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/drums/bc6c260c-bfa8-416a-978f-38964b787f24.wav,speech
vocals,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/vocals/14800056-9057-44d1-87df-00f4f9380c60.wav,speech
vocals,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/vocals/3d0ca073-4a3c-442e-9c45-3064236e1a9e.wav,speech
guitar,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/guitar/ca0fabc2-b341-4956-a31f-83cbaa447e6a.wav,speech
guitar,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/guitar/c82db6e6-c96e-435d-8721-9dacaa69d256.wav,guitar
guitar,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/guitar/5eb463b5-9ff2-41c4-994f-daa88b68ec8b.wav,speech
bass,moisesdb/moisesdb_v0.1/1ade22ad-99bc-4954-b2b9-fb9e8fa06d41/bass/d4bb4f9a-7a80-4ff1-b18a-a73ec4b3c2d1.wav,speech
drums,moisesdb/moisesdb_v0.1/704f1de9-1d02-4c2b-af05-107a7700a51d/drums/8c338cf3-5875-4ad2-b417-10a19814ab0e.wav,drum machine
drums,moisesdb/moisesdb_v0.1/704f1de9-1d02-4c2b-af05-107a7700a51d/drums/afeb923f-ed10-41d9-bd69-519c08891780.wav,drum
drums,moisesdb/moisesdb_v0.1/704f1de9-1d02-4c2b-af05-107a7700a51d/drums/95deb33c-e111-40b1-a835-7a95c70da68f.wav,hi-hat
vocals,moisesdb/moisesdb_v0.1/704f1de9-1d02-4c2b-af05-107a7700a51d/vocals/c48d864f-c94d-4149-8589-b8b20e5d68b0.wav,speech
vocals,moisesdb/moisesdb_v0.1/704f1de9-1d02-4c2b-af05-107a7700a51d/vocals/e4b1d17f-466c-4619-87a0-62206ae7faf2.wav,speech
guitar,moisesdb/moisesdb_v0.1/704f1de9-1d02-4c2b-af05-107a7700a51d/guitar/b782c46b-ad9d-4c80-a520-a54f42551732.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/704f1de9-1d02-4c2b-af05-107a7700a51d/bass/ecc3e9fe-b392-4520-89ec-1c0ca4ee4fb7.wav,guitar
piano,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/piano/9ea45dc2-5d02-4635-b14e-7313e2df17e3.wav,speech
drums,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/drums/c76276d4-cfd8-43ee-ad17-fe9c480d3cf0.wav,speech
drums,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/drums/0631cc86-7f26-4efc-9bf3-21e455dbf796.wav,speech
drums,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/drums/032cd5a3-5ae5-44d7-9a6a-9d947555663a.wav,speech
drums,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/drums/d3f7a83c-f4af-4b01-a291-9fc35e387e9b.wav,speech
drums,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/drums/87f0161e-15cb-4546-a9d1-5e98ea893466.wav,speech
vocals,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/vocals/a0542f4d-1a97-4e7e-87cb-50f9987b716e.wav,speech
vocals,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/vocals/1ba1f530-239e-4605-a5f4-bf05f6a6582c.wav,speech
other_keys,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/other_keys/df7df1c8-f383-45cf-807c-4806c743820d.wav,synthesizer
guitar,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/guitar/e84815dd-0c25-4175-85a1-d94bb2b2cdb0.wav,speech
guitar,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/guitar/2e051ff7-0648-48cf-8a51-76e4c0de4fef.wav,speech
bass,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/bass/25c0bf39-f668-437f-a8eb-96613488a8ed.wav,speech
bass,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/bass/0845f45a-6b36-46b0-9d04-830bc94ccaf1.wav,speech
percussion,moisesdb/moisesdb_v0.1/35983cdd-3903-46cb-b184-f96274ced57b/percussion/191de8f1-bca8-4ec7-9dc0-37b7d1c6f66c.wav,speech
piano,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/piano/71938173-990a-42d8-b411-0863fd84acd4.wav,piano
bowed_strings,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/bowed_strings/f736c4af-a575-4307-bc74-b2cb39909c7e.wav,speech
drums,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/drums/8f8aaba5-b274-4fc9-9e18-7aa8c3ac0816.wav,speech
drums,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/drums/b2556505-cfa4-4648-b5bd-e864f37e85a5.wav,speech
drums,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/drums/86545bca-8fd9-47eb-b2fb-e3b9aa262256.wav,speech
drums,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/drums/c1ea06f7-9d56-42a6-9cdd-a27af2b003f7.wav,speech
drums,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/drums/3756f880-5a22-42ce-92f2-be6b126f7895.wav,speech
vocals,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/vocals/d7a177ea-6f67-4dbe-8155-53f2608cdf7a.wav,speech
vocals,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/vocals/37ca12cf-c113-4d99-8662-f98b14d667c9.wav,speech
guitar,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/guitar/d88effb8-c93b-4c71-9425-39c2ec5f5622.wav,acoustic guitar
guitar,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/guitar/1f783ac9-a64c-4334-b290-a63b843ff335.wav,speech
bass,moisesdb/moisesdb_v0.1/553048ce-7afd-4e0e-b4cb-4896620287a1/bass/9cd0d867-f616-40d1-88e7-dff608f54a5e.wav,speech
piano,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/piano/4043ee3b-c521-4f1f-9887-1bc954665daa.wav,electric piano
bowed_strings,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/bowed_strings/f06f2b1c-f329-4b1f-898b-b1f20d58d3cf.wav,orchestra
drums,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/drums/b111baec-b377-4705-a68d-1d6a960719c8.wav,drum machine
drums,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/drums/51cf8fe9-3a37-4a54-be28-d5f6bb2a9ed6.wav,drum
drums,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/drums/2b1f1075-b47f-4d40-aa14-8f2c1ca89c93.wav,drum machine
drums,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/drums/83b45303-b0ee-474b-aca8-47ef6a604ff5.wav,drum machine
drums,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/drums/0fa78e9c-6b28-4816-9d07-627bd2322125.wav,cymbal
vocals,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/vocals/a1bec17c-9aad-41c8-a0c4-9308f50b7a56.wav,speech
wind,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/wind/c6dbf551-f50c-4a82-b4e7-1534a107df21.wav,speech
guitar,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/guitar/ed07446f-f1aa-4d3f-899d-26fec2331aeb.wav,guitar
guitar,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/guitar/46d37d04-a0c3-49f6-ba91-f5e5c47a03ef.wav,guitar
bass,moisesdb/moisesdb_v0.1/aa600069-0a98-45e6-94fa-4000bfe46c25/bass/ce31f856-7b64-46f2-a1d9-ea4fc44c4f5e.wav,bass guitar
drums,moisesdb/moisesdb_v0.1/05b0ab77-2495-438d-8831-e3d81f96c16d/drums/f7480a5d-6611-465e-afb4-a722fc659c6a.wav,speech
drums,moisesdb/moisesdb_v0.1/05b0ab77-2495-438d-8831-e3d81f96c16d/drums/1548cdae-5f0b-4a28-a386-464e8eb021ab.wav,speech
drums,moisesdb/moisesdb_v0.1/05b0ab77-2495-438d-8831-e3d81f96c16d/drums/e8b4ace8-86d7-439d-9b37-a91ae69e2698.wav,speech
drums,moisesdb/moisesdb_v0.1/05b0ab77-2495-438d-8831-e3d81f96c16d/drums/ecd4a898-6e8d-4226-8bc8-78cb229d4c03.wav,speech
vocals,moisesdb/moisesdb_v0.1/05b0ab77-2495-438d-8831-e3d81f96c16d/vocals/a3639db5-8671-4b9c-8b43-3ae0ee8e5022.wav,speech
vocals,moisesdb/moisesdb_v0.1/05b0ab77-2495-438d-8831-e3d81f96c16d/vocals/359bf4c6-3e41-4fc7-bce7-067ae8ac747a.wav,speech
